0.000000000000000000e+00,-1.980525321825492291e-02,-3.169668082214659871e-02,-3.111464915434997494e-02,-1.648149668760105768e-02,1.148454100844161288e-02,5.039104209715328936e-02,9.672874510171690365e-02,1.463645313287143535e-01,1.949700430885356051e-01,2.383859377126054113e-01,2.729217773674273428e-01,2.955915546654460102e-01,3.042848540727255413e-01,2.978736491134476028e-01,2.762547353712266340e-01,2.403277992872392688e-01,1.919091227551772694e-01,1.335809235130122896e-01,6.847633133158391450e-02,0.000000000000000000e+00,-6.800982129924518227e-02,-1.303143064978590782e-01,-1.823178476866261222e-01,-2.206806074370119830e-01,-2.433355470963777523e-01,-2.494697119403091468e-01,-2.394697731820573383e-01,-2.148318268390967678e-01,-1.780354494567938650e-01,-1.323820106891927251e-01,-8.179724273691091341e-02,-3.059806664215321964e-02,1.677632455916256218e-02,5.606912582816813567e-02,8.354632325668813475e-02,9.637284034377449626e-02,9.302442741512471913e-02,7.373529418538336822e-02,4.098148546334019066e-02,0.000000000000000000e+00,-4.206736253056054392e-02,-8.133887022502142572e-02,-1.153496614301630085e-01,-1.421048366278683528e-01,-1.601710239944350855e-01,-1.687370679856056155e-01,-1.676438409473110513e-01,-1.573831777521329522e-01,-1.390659334614815501e-01,-1.143591640134892645e-01,-8.539242993662141124e-02,-5.463322308900326468e-02,-2.473151642346343299e-02,1.666563221706779049e-03,2.213593930627810735e-02,3.472066674588963897e-02,3.821289004414188395e-02,3.246267839896754825e-02,1.871873778329896654e-02,0.000000000000000000e+00,-2.037309221252408403e-02,-4.404687156305252954e-02,-7.222581000645938998e-02,-1.043942355998632443e-01,-1.388751327935168201e-01,-1.733183226764330176e-01,-2.051180231767490980e-01,-2.317597892168321849e-01,-2.510968328231195645e-01,-2.615557231907008062e-01,-2.622714667026360691e-01,-2.531519669040140919e-01,-2.348718644307480896e-01,-2.087957568931112229e-01,-1.768307987140087245e-01,-1.412086809219902928e-01,-1.041969908990005717e-01,-6.773995208286745506e-02,-3.302854362452898457e-02,0.000000000000000000e+00,3.383032104293619280e-02,7.335419309758423045e-02,1.206812403912099069e-01,1.749757462981448020e-01,2.334080638560439569e-01,2.919862160410792717e-01,3.462676858020647952e-01,3.919513958535098541e-01,4.253498782276129986e-01,4.437416335851788740e-01,4.456036802854717593e-01,4.307242932149997205e-01,4.001959323752324327e-01,3.562883612292486180e-01,3.022019548073164863e-01,2.417011975714061511e-01,1.786283710386379897e-01,1.162974311636528896e-01,5.676807547992440695e-02
-6.589497674947379646e-02,-8.558773399456179320e-02,-9.706243493518508514e-02,-9.554534151603710779e-02,-7.933279910460767914e-02,-4.909396632909184682e-02,-7.237946345300999042e-03,4.265468046742320468e-02,9.633592238129234930e-02,1.493300407661521390e-01,1.973088131065612594e-01,2.364023945898664214e-01,2.634457782652762092e-01,2.761608537739312919e-01,2.732740646499723924e-01,2.545696641926073478e-01,2.208785699091706800e-01,1.740028165291871987e-01,1.165756075894266858e-01,5.185696558996291672e-02,-1.653501927877692665e-02,-8.456503887707414457e-02,-1.471519627673131270e-01,-1.998851982180457343e-01,-2.395342884149410656e-01,-2.640754101632873940e-01,-2.726821253484577601e-01,-2.656803861543351464e-01,-2.444677940397035620e-01,-2.113971124725978479e-01,-1.696240334226187529e-01,-1.229191976112075785e-01,-7.544446851988531599e-02,-3.149346015645378832e-02,4.803681420843771040e-03,2.981124282119491237e-02,4.075465428113236865e-02,3.612294686648419989e-02,1.610695591635873461e-02,-1.692672927082236600e-02,-5.792606950926724313e-02,-9.997457141401111524e-02,-1.392908777233567708e-01,-1.734540451052799526e-01,-2.004940525068363566e-01,-2.189860542690187650e-01,-2.281136930853206179e-01,-2.277014728040020752e-01,-2.182161910740619826e-01,-2.007374318349157694e-01,-1.768971176497754205e-01,-1.487881218827369623e-01,-1.188419407195712152e-01,-8.967542503222038219e-02,-6.390657208699854208e-02,-4.393937709649678447e-02,-3.171774461519505373e-02,-2.844845977877576496e-02,-3.429321938714822993e-02,-4.802972283116489771e-02,-6.668182286306141571e-02,-8.697069485926113563e-02,-1.105259266908184823e-01,-1.385319461801322038e-01,-1.704657901427716060e-01,-2.046530327881035394e-01,-2.387533565570534033e-01,-2.701757653970029982e-01,-2.964234404738282369e-01,-3.153682383210690832e-01,-3.254548314262402653e-01,-3.258344912542764371e-01,-3.164285137081154775e-01,-2.979212870264167923e-01,-2.716830021184193367e-01,-2.396220053359330582e-01,-2.039667936824695049e-01,-1.669776524595091849e-01,-1.305879353499039552e-01,-9.597498693841746698e-02,-6.306070766940287398e-02,-2.932320854408104402e-02,1.023901355472742539e-02,5.783174455992253632e-02,1.126800692105316554e-01,1.719831035212814607e-01,2.317491425815184913e-01,2.875112236834749257e-01,3.349231047798754135e-01,3.702356582708978272e-01,3.906536801204706366e-01,3.945731143019194920e-01,3.816986925729577984e-01,3.530419895800251395e-01,3.107998932919665003e-01,2.581134907630602271e-01,1.987073692253888968e-01,1.364093325105608656e-01,7.455053280076644195e-02,1.524601770918883499e-02
-1.235996377385250033e-01,-1.428978267860527285e-01,-1.537825882225584140e-01,-1.513460989527706524e-01,-1.338095319679089845e-01,-1.018172638938291824e-01,-5.779572188797087173e-02,-5.376869885106498777e-03,5.111366580810703525e-02,1.071038315697744048e-01,1.581577421706071851e-01,2.002936371329654963e-01,2.302371977410989090e-01,2.456102247025838958e-01,2.450546764609605188e-01,2.282920681595680679e-01,1.961182312565737662e-01,1.503334337912063390e-01,9.360786130118077530e-02,2.928245839132818246e-02,-3.889486904658307626e-02,-1.067966116823094030e-01,-1.695437592853627218e-01,-2.229290002019362893e-01,-2.638417717544659369e-01,-2.903052777356344150e-01,-3.014777398528639130e-01,-2.976178831232915711e-01,-2.800146552192349092e-01,-2.508811797641412045e-01,-2.132129435790255378e-01,-1.706102178793916790e-01,-1.270647134226427777e-01,-8.671046960597798836e-02,-5.353897751477173367e-02,-3.107853692144538563e-02,-2.203784723482008281e-02,-2.791383239995822232e-02,-4.856369974849401860e-02,-8.174123279944048304e-02,-1.225973180104961008e-01,-1.644549291313712192e-01,-2.036079448579663775e-01,-2.376484675195126572e-01,-2.646071700094357881e-01,-2.830510586462580691e-01,-2.921498920657069065e-01,-2.917112561440255991e-01,-2.821842949524905331e-01,-2.646320977431328436e-01,-2.406727419656643774e-01,-2.123889923156085102e-01,-1.822066558136367087e-01,-1.527415929161086150e-01,-1.266153846568178476e-01,-1.062396558199411034e-01,-9.356905414419473821e-02,-8.982288555819253895e-02,-9.517540544701462435e-02,-1.084147659499677535e-01,-1.265706192895699467e-01,-1.463529554037041602e-01,-1.693533601429440261e-01,-1.967489027772727772e-01,-2.280414414672534418e-01,-2.616013625636209872e-01,-2.951426399365846831e-01,-3.261292143348429873e-01,-3.521126927743133961e-01,-3.710013679565717371e-01,-3.812605577170065096e-01,-3.820442645026844719e-01,-3.732581548799294158e-01,-3.555538590716123548e-01,-3.302545905241569546e-01,-2.992120855042538219e-01,-2.645948627252903695e-01,-2.286078030034926767e-01,-1.931430489437785669e-01,-1.593622246553239863e-01,-1.272099754968431529e-01,-9.418982842869130789e-02,-5.517567738232596886e-02,-7.819310680992282853e-03,4.721367096018826842e-02,1.071957076321326668e-01,1.681709904376371134e-01,2.256710287051401642e-01,2.753120742104044338e-01,3.132744024061295818e-01,3.366634506594790022e-01,3.437528134975330052e-01,3.341090948606638689e-01,3.085986173638346486e-01,2.692759885658183028e-01,2.191545242463406318e-01,1.618585286911450871e-01,1.011574319849842946e-01,4.038178431252462119e-02,-1.827889273281778360e-02
-1.672895642826765783e-01,-1.857103531155775145e-01,-1.956988609650069377e-01,-1.923432019871261223e-01,-1.738722367336490160e-01,-1.409454862480886972e-01,-9.600826575547265207e-02,-4.271203794552382027e-02,1.460001415069038001e-02,7.134219469064197183e-02,1.230702829567603823e-01,1.658003016993815359e-01,1.962620658862316569e-01,2.120875118584418795e-01,2.119338068930979868e-01,1.955412391723232168e-01,1.637258881588891657e-01,1.183070753783670853e-01,6.196959560780528758e-02,-1.939271529054234023e-03,-6.967796956003209641e-02,-1.371968098059200558e-01,-1.998869602265839762e-01,-2.537703328954689086e-01,-2.958711084582500983e-01,-3.242647988383040025e-01,-3.380914955857060589e-01,-3.375333038697541643e-01,-3.237559621150197242e-01,-2.988146472809236065e-01,-2.655239657848400547e-01,-2.272921300687255064e-01,-1.879193208092753697e-01,-1.513602347716066776e-01,-1.214508183064649527e-01,-1.015991864909623205e-01,-9.444072791283709967e-02,-1.014573950982424200e-01,-1.225611805830634227e-01,-1.556417786277514148e-01,-1.960784325756976254e-01,-2.374544597892050968e-01,-2.761067561206357879e-01,-3.095982334583904927e-01,-3.359251724013926910e-01,-3.536204295484731697e-01,-3.618243159910930484e-01,-3.603231470094004907e-01,-3.495554629716275952e-01,-3.305859214368221943e-01,-3.050468604609170020e-01,-2.750475331061359441e-01,-2.430510131537377827e-01,-2.117187720200961742e-01,-1.837229268761165768e-01,-1.615261599699899520e-01,-1.471293091532844821e-01,-1.417866296103724721e-01,-1.456887267911987360e-01,-1.576131605473742037e-01,-1.745427204716246128e-01,-1.930965378500296981e-01,-2.147874909244312513e-01,-2.408007015535636730e-01,-2.707139408234071620e-01,-3.030129688657386411e-01,-3.355422860604735380e-01,-3.658912956217988399e-01,-3.917158775681020000e-01,-4.109953740756875917e-01,-4.222249862162905099e-01,-4.245435820783781677e-01,-4.177969162722467433e-01,-4.025362608189090863e-01,-3.799524474227759518e-01,-3.517453211281275638e-01,-3.199286053593790591e-01,-2.865701783451385376e-01,-2.534677609260555520e-01,-2.217600157464634236e-01,-1.914730578298135255e-01,-1.602382065228491748e-01,-1.227895110394567474e-01,-7.656761406906111012e-02,-2.205208158897264265e-02,3.817647310629770918e-02,1.002596383848604056e-01,1.597698262664037361e-01,2.123042674202796354e-01,2.539643791727331790e-01,2.817205065232566419e-01,2.936620361700821302e-01,2.891328835448071510e-01,2.687523528561557851e-01,2.343213701428719653e-01,1.886140893357475812e-01,1.350548713287840763e-01,7.728063605949297976e-02,1.858858759832017135e-02,-3.873068775278611792e-02
-1.934711265012810932e-01,-2.104110799603397253e-01,-2.191064308886414846e-01,-2.147937683050542279e-01,-1.958072746717743895e-01,-1.628691351774635976e-01,-1.184461729565466637e-01,-6.617271024466910012e-02,-1.033965547031558824e-02,4.455018371741230332e-02,9.416056148485731081e-02,1.346340289137082646e-01,1.628379431647408448e-01,1.765442507053978927e-01,1.745430446012109504e-01,1.566898958710615242e-01,1.238869589062783910e-01,7.799785095358059694e-02,2.169630566185472287e-02,-4.175139930722248510e-02,-1.087702406047271336e-01,-1.755872702150021170e-01,-2.379374454505902015e-01,-2.920966932597163224e-01,-3.352379844105237705e-01,-3.654939571401215614e-01,-3.819836426663702489e-01,-3.848032925624032541e-01,-3.749813079938859595e-01,-3.543972708190111787e-01,-3.256650765512318357e-01,-2.919801691847301317e-01,-2.569308778826233652e-01,-2.242738555279086832e-01,-1.976736191371398499e-01,-1.804061921368472765e-01,-1.750268485026897081e-01,-1.830019587613448684e-01,-2.043049378551396733e-01,-2.369762948694077442e-01,-2.766477846225964821e-01,-3.171843381314545796e-01,-3.549411008288501090e-01,-3.874142171777345545e-01,-4.125307724175086288e-01,-4.287606181219873469e-01,-4.351941609323712323e-01,-4.315861144652157200e-01,-4.183652143954060820e-01,-3.966098967141339915e-01,-3.679899391618762228e-01,-3.346740658363752119e-01,-2.992035149756245849e-01,-2.643315699158547138e-01,-2.328290532245218536e-01,-2.072557840082988045e-01,-1.896979983960701832e-01,-1.814717331969273872e-01,-1.827921727331712487e-01,-1.924089588483051672e-01,-2.072074640900490872e-01,-2.236317430683371077e-01,-2.430589019618478452e-01,-2.666923401499462498e-01,-2.942440379459121402e-01,-3.244008621684025262e-01,-3.552333789039238687e-01,-3.845471734603147507e-01,-4.101766775112443142e-01,-4.302215034317171116e-01,-4.432252858245940286e-01,-4.482970302381222294e-01,-4.451749690744768451e-01,-4.342329246893155137e-01,-4.164291796823439418e-01,-3.931978543788924307e-01,-3.662827915025046455e-01,-3.375139480385389024e-01,-3.085262942887787019e-01,-2.804212201170570018e-01,-2.533704483858911227e-01,-2.252540359764462208e-01,-1.906617854359490272e-01,-1.467523202072115729e-01,-9.373234968358531982e-02,-3.394733305788182748e-02,2.891932778641803301e-02,9.053856634166430883e-02,1.465194005002423416e-01,1.928841525364962395e-01,2.264351400463515407e-01,2.450128378446511657e-01,2.476455108202001154e-01,2.345903177485194613e-01,2.072658860623085575e-01,1.680763575796167808e-01,1.201269051897229934e-01,6.683072049672932058e-02,1.140747242085444514e-02,-4.372676324255561631e-02
-2.007037247752791187e-01,-2.155094611379697600e-01,-2.224646808719234203e-01,-2.171074256757516141e-01,-1.979756710970420885e-01,-1.659028086991562734e-01,-1.233808197525639722e-01,-7.399114045071165935e-02,-2.190321865042841112e-02,2.855923786313365256e-02,7.328432158702301302e-02,1.086702939864767348e-01,1.318562626563720974e-01,1.408851669581434318e-01,1.347990721321627450e-01,1.136667718855862846e-01,7.854369945566092026e-02,3.136414714850104674e-02,-2.523420564667613886e-02,-8.815345596784499027e-02,-1.541463323150071008e-01,-2.199154129632101273e-01,-2.816051473279751471e-01,-3.357629855756522619e-01,-3.797203797040144546e-01,-4.116701314120263522e-01,-4.307077198180983557e-01,-4.368366090268235857e-01,-4.309375355442009448e-01,-4.147017755413420770e-01,-3.905283919666638348e-01,-3.613854615065625886e-01,-3.306352813945763192e-01,-3.018235560690306629e-01,-2.784325636791658010e-01,-2.635983024397541286e-01,-2.597916168341972698e-01,-2.684633036661094874e-01,-2.896531979593888195e-01,-3.215632387067628439e-01,-3.600945144668321052e-01,-3.994107034786190114e-01,-4.358773412218222010e-01,-4.669017208793795337e-01,-4.903151149040037016e-01,-5.044975799995771171e-01,-5.084662377884571205e-01,-5.019270311646897298e-01,-4.852899563331363741e-01,-4.596477705345097808e-01,-4.267181754563207918e-01,-3.887494763297349443e-01,-3.483897167123415906e-01,-3.085192889568320607e-01,-2.720470203655883656e-01,-2.416697350311822479e-01,-2.195952913627866321e-01,-2.072290952984949808e-01,-2.048240892035561589e-01,-2.110942164545079047e-01,-2.227913617092395493e-01,-2.361120975858777005e-01,-2.522283973782178390e-01,-2.723619569666294593e-01,-2.964152900645633526e-01,-3.233661977535003396e-01,-3.516150791961764610e-01,-3.792850835280834332e-01,-4.044751029272493636e-01,-4.254656068622911236e-01,-4.408773175187488125e-01,-4.497827264036928785e-01,-4.517704521286093899e-01,-4.469624393705627363e-01,-4.359839990116339825e-01,-4.198866894566363195e-01,-4.000240391291071118e-01,-3.778801101455771527e-01,-3.548509031681154613e-01,-3.319786034351527859e-01,-3.096386679705793177e-01,-2.860822808613311952e-01,-2.557681476228254036e-01,-2.155144942369987549e-01,-1.651722495677732661e-01,-1.067608641005289016e-01,-4.370377696922080751e-02,1.983646872885694301e-02,7.952346233065590853e-02,1.313125137173212498e-01,1.718165931364825927e-01,1.985726227369028762e-01,2.102081198154798491e-01,2.065081917766000141e-01,1.883828828038473790e-01,1.577348722440632123e-01,1.172275247037593143e-01,6.995329185788835835e-02,1.900246597096007239e-02,-3.306771486948315714e-02
-1.893192395239497727e-01,-2.013484802934933371e-01,-2.061043661907022706e-01,-1.995627409779487105e-01,-1.805538307470837545e-01,-1.500665997033815424e-01,-1.106227120624395655e-01,-6.572010006003184412e-02,-1.934613807491862569e-02,2.443957713538983528e-02,6.185284008591439980e-02,8.966284410253308468e-02,1.054005827473527140e-01,1.074976451311247527e-01,9.535540511270708397e-02,6.934460438557188411e-02,3.073532945135469194e-02,-1.844261751954627201e-02,-7.560895394033001482e-02,-1.379117581731037212e-01,-2.025759170071519399e-01,-2.669558323825407808e-01,-3.276539126942657476e-01,-3.814955951922855415e-01,-4.259739863535454973e-01,-4.593425272697397310e-01,-4.806714794888180542e-01,-4.898682313102409869e-01,-4.876614245339823128e-01,-4.755489016632777344e-01,-4.557094735611211811e-01,-4.308785075605069959e-01,-4.041873360284207739e-01,-3.789664853835770786e-01,-3.585127255679009806e-01,-3.458199399717621914e-01,-3.432738158129510775e-01,-3.523103549694040493e-01,-3.730382052656782688e-01,-4.038248122131649631e-01,-4.408463912040604948e-01,-4.785754210011509691e-01,-5.134019272145965429e-01,-5.426440609030586115e-01,-5.640238570486751923e-01,-5.758103704968374759e-01,-5.769230380215736309e-01,-5.669952665165362005e-01,-5.463982473115964744e-01,-5.162249966150438407e-01,-4.782346220813907811e-01,-4.347568155047831784e-01,-3.885565716380172674e-01,-3.426591331371610649e-01,-3.001351616317818882e-01,-2.638461349207785189e-01,-2.361499702938210654e-01,-2.185668739783936942e-01,-2.114054167124484740e-01,-2.133488354426513467e-01,-2.210015611482542552e-01,-2.302631346043565452e-01,-2.420234952912045934e-01,-2.575099299774823436e-01,-2.768630271626819628e-01,-2.994363677426227222e-01,-3.240625567776961868e-01,-3.492855963638355488e-01,-3.735595996062134327e-01,-3.954138456956620695e-01,-4.135841760878221085e-01,-4.271107317850152962e-01,-4.354020317208428525e-01,-4.382653922475109876e-01,-4.359036877258806175e-01,-4.288784522182434444e-01,-4.180393222838233447e-01,-4.044198208770045655e-01,-3.890994823482831766e-01,-3.730323185479477166e-01,-3.568416260324816514e-01,-3.392601638913048667e-01,-3.146490930579851075e-01,-2.794499952871219994e-01,-2.330892651365546464e-01,-1.771763916017912166e-01,-1.147902865609703865e-01,-4.985366003035637122e-02,1.340455776962846436e-02,7.089874753784720929e-02,1.190480852053484584e-01,1.550499794377380447e-01,1.770654623270161154e-01,1.843165332728797234e-01,1.770954560534951927e-01,1.566860090857333798e-01,1.251966888748718421e-01,8.530586665376789501e-02,3.991889821149112449e-02,-8.262813088571864181e-03
-1.611386893006543364e-01,-1.698115954871939615e-01,-1.719312013013103435e-01,-1.640184053326133318e-01,-1.452661243075262509e-01,-1.168551642278372327e-01,-8.134201480395153450e-02,-4.211856718284650442e-02,-2.943754970727297405e-03,3.245288144961364085e-02,6.069570730673747028e-02,7.901558253379577235e-02,8.543052756706696893e-02,7.885446584978962614e-02,5.913404304129506878e-02,2.701352293143771330e-02,-1.597223993967838637e-02,-6.767675095667138874e-02,-1.255927493985588839e-01,-1.871750057031341952e-01,-2.502350420260466279e-01,-3.129166632564684414e-01,-3.723057899318808484e-01,-4.254995464069267763e-01,-4.701483843963015219e-01,-5.045639802009302954e-01,-5.277907594761573895e-01,-5.396410495419440290e-01,-5.406938592350792883e-01,-5.322572863033994128e-01,-5.162945523420202631e-01,-4.953136652715766086e-01,-4.722207093584767090e-01,-4.501367627771639679e-01,-4.321784427143903762e-01,-4.212020780155012467e-01,-4.195115093727296851e-01,-4.285295170555014077e-01,-4.484328761827539589e-01,-4.777510395372571717e-01,-5.129284479219554660e-01,-5.487477903270676638e-01,-5.816609578102219791e-01,-6.089208816344525710e-01,-6.281426261988725113e-01,-6.374708892424638673e-01,-6.357037953063616742e-01,-6.223729824546339051e-01,-5.977799822535547758e-01,-5.629888930093746024e-01,-5.197753462645825495e-01,-4.705317665526647097e-01,-4.181289244113593484e-01,-3.657337826544034276e-01,-3.165836359017768498e-01,-2.737165433684385363e-01,-2.396580549115606973e-01,-2.160642303362554639e-01,-2.033209519598002668e-01,-2.000995304343466119e-01,-2.028686038281425352e-01,-2.072103672433048549e-01,-2.136534561345846683e-01,-2.234049094848071237e-01,-2.368774734834002416e-01,-2.538732040809202339e-01,-2.737497492902656315e-01,-2.955693112345810780e-01,-3.182302879418530961e-01,-3.405815948861920517e-01,-3.615196662758081714e-01,-3.800681360876744797e-01,-3.954401988488798203e-01,-4.070836501646735717e-01,-4.147086069931983920e-01,-4.182979076669138818e-01,-4.181001916607092195e-01,-4.146056591067067143e-01,-4.085045100557540554e-01,-4.006280634856080325e-01,-3.918725560558062870e-01,-3.815408961780892838e-01,-3.639502820181433895e-01,-3.351567986972309732e-01,-2.941146463557104962e-01,-2.419536113658551368e-01,-1.813305433578101811e-01,-1.158548380586879728e-01,-4.958792594480707083e-02,1.338323329293970854e-02,6.929865047056786576e-02,1.150038008193502576e-01,1.481541120810259127e-01,1.673454467898681242e-01,1.721705787416182853e-01,1.632016636492753803e-01,1.418987039857485255e-01,1.104440080133723828e-01,7.150264300027983633e-02,2.790888262363892813e-02
-1.191860972075728248e-01,-1.240267853833695727e-01,-1.231258661617145589e-01,-1.136191753420702638e-01,-9.510934608416841962e-02,-6.899445936524360723e-02,-3.787126217146658674e-02,-5.012953423575722788e-03,2.607846236329207021e-02,5.204525368557130077e-02,6.997247292303956923e-02,7.761189947638987008e-02,7.353141517060353405e-02,5.718981192412506825e-02,2.893703168383713470e-02,-1.006016137416195291e-02,-5.796707637798235307e-02,-1.125045590275625396e-01,-1.712470225964906057e-01,-2.319950466680234524e-01,-2.932225436053047529e-01,-3.539509219744316759e-01,-4.117497411800987162e-01,-4.639687444775910663e-01,-5.084039763787612243e-01,-5.434201298768776001e-01,-5.680363010566451543e-01,-5.819751510893911295e-01,-5.856754756134233686e-01,-5.802681814995543919e-01,-5.675156710017982276e-01,-5.497146332932307811e-01,-5.295622433870244006e-01,-5.099857684426487570e-01,-4.939355814572396475e-01,-4.841415823421400533e-01,-4.828330263846069004e-01,-4.914217600946879649e-01,-5.101488644372695891e-01,-5.376947054492871025e-01,-5.707523922421124940e-01,-6.044072014837791329e-01,-6.352317891700026697e-01,-6.604611971294033212e-01,-6.776218552672897966e-01,-6.847297742424501843e-01,-6.804405430928156528e-01,-6.641511318100031813e-01,-6.360534988627302155e-01,-5.971400036691094648e-01,-5.491606240178155129e-01,-4.945319784381289052e-01,-4.361981535188574344e-01,-3.774433361761302397e-01,-3.216562508700703815e-01,-2.720464017703401183e-01,-2.313121198705656856e-01,-2.012604150516349166e-01,-1.823786330938749201e-01,-1.733579176380935782e-01,-1.705684770955163410e-01,-1.692864540095252446e-01,-1.696028465030147148e-01,-1.726667848144957107e-01,-1.791810252838224315e-01,-1.894512924730564207e-01,-2.034369471999875334e-01,-2.208029804843079646e-01,-2.409733334064442789e-01,-2.631855428790415563e-01,-2.865467133311058734e-01,-3.100908143047986787e-01,-3.328373039648889198e-01,-3.538510785208593412e-01,-3.723037475616672864e-01,-3.875362353031626128e-01,-3.991227077481585006e-01,-4.069358257591592087e-01,-4.112133240437408355e-01,-4.126259160525918568e-01,-4.123465247902017849e-01,-4.103081490232722839e-01,-4.008546730475746611e-01,-3.796767570170215822e-01,-3.452337934481149451e-01,-2.981255570874139504e-01,-2.405218365715260653e-01,-1.756500478796179932e-01,-1.073408295784546718e-01,-3.963161985994974323e-02,2.357178462875224312e-02,7.877568816267631335e-02,1.231209735238943254e-01,1.545475977938783607e-01,1.719011063533380235e-01,1.749811650895289339e-01,1.645321108110418540e-01,1.421755198700714873e-01,1.102847949921603871e-01,7.180177031342314942e-02
-6.739956562943276441e-02,-6.806769703998520604e-02,-6.384043209072637337e-02,-5.249657043553813268e-02,-3.406904282221361047e-02,-1.018615080395158211e-02,1.650975114992808343e-02,4.286613114404676933e-02,6.564671294780795308e-02,8.188046668701637332e-02,8.913315713627495418e-02,8.570144961216004387e-02,7.072957346717567706e-02,4.424854318448474128e-02,7.137937073419177436e-03,-3.898976643423102129e-02,-9.198229488715269075e-02,-1.494181303166635666e-01,-2.089545001380895273e-01,-2.687528104513646210e-01,-3.279815217408499350e-01,-3.865728226676720114e-01,-4.425547796730313066e-01,-4.934993017675315952e-01,-5.373296802302970354e-01,-5.724559657486306685e-01,-5.978735136190934663e-01,-6.132246970100019290e-01,-6.188237882853496741e-01,-6.156450083901464643e-01,-6.052737442971811710e-01,-5.898209345152016780e-01,-5.718006226585192753e-01,-5.539706790780311030e-01,-5.391366905536629783e-01,-5.299190180482363788e-01,-5.284830225227519218e-01,-5.362324588130956693e-01,-5.534660375681671463e-01,-5.789971552494234119e-01,-6.097367921918497302e-01,-6.410567381741305581e-01,-6.697266893418175604e-01,-6.930311604542898074e-01,-7.084409957255735080e-01,-7.138484453782031336e-01,-7.077491680830458876e-01,-6.893711592850874093e-01,-6.587506054151838208e-01,-6.167546639877763415e-01,-5.650511695845684690e-01,-5.060252657241677277e-01,-4.426429626176920928e-01,-3.782616208103374844e-01,-3.163873607089118800e-01,-2.603793979953281101e-01,-2.131013049260668812e-01,-1.765191975175976480e-01,-1.512468486177694915e-01,-1.360377268631520475e-01,-1.272239615223607068e-01,-1.198175564926086817e-01,-1.134036385200888203e-01,-1.090265849515686947e-01,-1.076796848370602661e-01,-1.102063972712567924e-01,-1.172232051531935798e-01,-1.290640643641319529e-01,-1.457464483636668195e-01,-1.669589882040572459e-01,-1.920707079627817504e-01,-2.201618555933160248e-01,-2.500763291941335287e-01,-2.804956986959322163e-01,-3.100348229670805700e-01,-3.373590623372922370e-01,-3.613230865395196667e-01,-3.811312780700734648e-01,-3.965197309669641346e-01,-4.079598450064701454e-01,-4.168835153179247799e-01,-4.238812677462260314e-01,-4.234064734436567834e-01,-4.108317997806222865e-01,-3.841256268465302881e-01,-3.433301218005903599e-01,-2.900798759395091797e-01,-2.271611044820779080e-01,-1.581114090706587927e-01,-8.686010298955576525e-02,-1.740909910028879196e-02,4.644563950624275295e-02,1.013520861407020690e-01,1.445995744293592233e-01,1.742756595112499862e-01,1.893824165184322672e-01,1.899121763393514239e-01,1.768826986653128097e-01,1.523317823200595056e-01,1.192713128724562643e-01
